fo_player_id,key,name,team,pos,age,risk,bye,fpts
JohnsonDam12,Damaris Johnson|HOU|WR,Damaris Johnson,HOU,WR,26,Yellow,9,19.0
MartinKes12,Keshawn Martin|HOU|WR,Keshawn Martin,HOU,WR,25,Yellow,9,19.0
HoyerBri09,Brian Hoyer|HOU|QB,Brian Hoyer,HOU,QB,30,Yellow,9,188.0
PettisAus11,Austin Pettis|SD|WR,Austin Pettis,SD,WR,27,Green,10,18.0
MooreDen11,Denarius Moore|CIN|WR,Denarius Moore,CIN,WR,27,Green,7,18.0
WashingtonNat05,Nate Washington|HOU|WR,Nate Washington,HOU,WR,32,Yellow,9,18.0
CoatesSam15,Sammie Coates|PIT|WR,Sammie Coates,PIT,WR,22,Green,11,17.0
PattonQui13,Quinton Patton|SF|WR,Quinton Patton,SF,WR,25,Green,10,15.0
BoykinJar12,Jarrett Boykin|CAR|WR,Jarrett Boykin,CAR,WR,26,Blue,5,15.0
ArcherDri14,Dri Archer|PIT|WR,Dri Archer,PIT,WR,24,Blue,11,15.0
CaldwellAnd08,Andre Caldwell|DEN|WR,Andre Caldwell,DEN,WR,30,Green,7,12.0
RossJer11,Jeremy Ross|DET|WR,Jeremy Ross,DET,WR,27,Green,9,11.0
WrightJam14,James Wright|CIN|WR,James Wright,CIN,WR,24,Yellow,7,11.0
HammondFra13,Frankie Hammond|KC|WR,Frankie Hammond,KC,WR,25,Green,9,11.0
MatthewsRis12,Rishard Matthews|MIA|WR,Rishard Matthews,MIA,WR,26,Blue,5,10.0
TateBra09,Brandon Tate|CIN|WR,Brandon Tate,CIN,WR,28,Blue,7,8.0
